Stock Symbol,name,url,content,description,apiSource,date
GM,Carlos Ghosn Is Showing His Ass,https://jalopnik.com/carlos-ghosn-is-showing-his-ass-1840898798,"With each passing day, its becoming more clear thatand I hate to say this of someone who is cool enough to be on Interpols most wanted listCarlos Ghosn wasnt good at running a car company. All that and more in The Morning Shift for January 9, 2020.
1st Gear:… [+7321 chars]","With each passing day, it’s becoming more clear that—and I hate to say this of someone who is cool enough to be on Interpol’s most wanted list—Carlos Ghosn wasn’t good at running a car company. All that and more in The Morning Shift for January 9, 2020. Read …",NewsAPI,2020-01-09
GM,The 2009 Bertone Mantide Concept Looks Like It's From 2029 And Now It Can Be Yours,https://jalopnik.com/the-2009-bertone-mantide-concept-looks-like-its-from-20-1840728182,"Chevrolets C6 Corvette ZR1 was a gem of an automobile with supercar-beating power, grip for days, carbon ceramic brakes, and a 200+ mph top speed. The only thing its missing is cachet. It just looks like a Corvette. It doesnt have fancy butterfly doors or fly… [+2705 chars]","Chevrolet’s C6 Corvette ZR1 was a gem of an automobile with supercar-beating power, grip for days, carbon ceramic brakes, and a 200+ mph top speed. The only thing it’s missing is cachet. It just looks like a Corvette. It doesn’t have fancy butterfly doors or …",NewsAPI,2019-12-31
GOOG,Investors are misplacing threats to the U.S. stock market,https://www.marketwatch.com/story/investors-are-misplacing-threats-to-the-us-stock-market-2020-01-03,"A general who was the architect of Irans military-related foreign policy was killed by a U.S. drone in Baghdad, Iraq. As a result, U.S. stocks are falling, and oil prices are rising. 
The death of Gen. Qassem Soleimani was viewed by some as an assassination,… [+4743 chars]",Imported oil has significantly less effect on the American economy than it did only a few years ago.,NewsAPI,2020-01-03
GOOG,Trump in uncharted territory — here’s what’s next for the stock market,https://www.marketwatch.com/story/trump-in-uncharted-territory-heres-whats-next-for-the-stock-market-2020-01-08,"President Trump acted where his two immediate predecessors, presidents Obama and Bush, apparently punted by killing Iranian Gen. Qassem Soleimani. 
After Soleimani was killed and the stock market was falling, I said his death may not be as significant for th… [+6013 chars]",The president’s Iran gambit puts investors on edge.,NewsAPI,2020-01-08
GOOG,How being pro-Trump or anti-Trump can hurt stock market investors,https://www.marketwatch.com/story/how-being-pro-trump-or-anti-trump-can-hurt-stock-market-investors-2019-12-16,"The difference of opinion between two groups of investors on the U.S. trade deal with China could not be farther apart. 
Pro-Trumpers are having their moment in the sun and salivating at the prospect of major new gains in the stock market to come. Anti-Trump… [+6003 chars]",The U.S.-China trade deal is good for stocks in the short term but maybe not further down the road.,NewsAPI,2019-12-16
GOOG,Something rare is happening among popular technology stocks,https://www.marketwatch.com/story/something-rare-is-happening-among-popular-technology-stocks-2020-01-09,"A noteworthy observation in the stock market this year is that popular technology stocks are outperforming broader indexes.
Could 2020 be the year of FAAMNGs Facebook 
FB, +0.77%,
Apple 
AAPL, +1.71%,
Amazon 
AMZN, +0.68%,
Microsoft 
MSFT, +1.02%,
Ne… [+4332 chars]",Investors — from individuals to professionals to institutions — are bullish on stocks including Facebook and Microsoft.,NewsAPI,2020-01-09
GOOG,"Need to Know: S&P 5,000? Why one fund manager says that milestone may be reached sooner than you would expect",https://www.marketwatch.com/story/sp-5000-why-one-fund-manager-says-that-milestone-may-be-reached-sooner-than-you-would-expect-2020-01-10,"Fridays trading is likely to be driven by the release of the Labor Departments jobs report, so more on that in a second.
A bit longer term is this call of the day from Shep Perkins, chief investment officer for equities at Putnam Investments. He argues the S… [+3798 chars]","The chief investment officer for equities at Putnam Investments argues the S&P 500 could reach 5,000 in a hurry.",NewsAPI,2020-01-10
GOOG,Silicon Valley loses some entrepreneurial spirit as venture capitalists favor later-stage deals,https://www.marketwatch.com/story/silicon-valley-loses-some-entrepreneurial-spirit-as-venture-capitalists-favor-later-stage-deals-2020-01-03,"Silicon Valley, and the broader venture capital market, is cashing in after a golden decade of opportunity in which companies including Facebook Inc. and Uber Technologies Inc. went public. 
Yet there is a noticeable lull in early-stage startups, with most d… [+4878 chars]",Entrepreneurs have a better chance of receiving seed funding from strangers on Kickstarter than from angel investors or venture capitalists.,NewsAPI,2020-01-03
GOOG,64GB Google Pixel 3a Unlocked Smartphone (various colors) $280 & More + Free S&H,https://slickdeals.net/f/13724039-64gb-google-pixel-3a-unlocked-smartphone-various-colors-280-more-free-s-h,"Looks like BestBuy has a sale on its unlocked Google Pixel 3a.<ul><li>$279.99 (Activate Later)</li><li>$229.99 (Activate Today)</li></ul>https://www.bestbuy.com/site/goog...Id=63477
85Seems like it's a pretty good deal since the $299 sale on Amazon a while a… [+132 chars]","Best Buy.com has 64GB Google Pixel 3a Unlocked Smartphone for $279.99 when you select Activate Later. Shipping is free, otherwise free store pickup is available where stock permits. Thanks Zestful ...",NewsAPI,2019-12-15
GOOG,Alphabet Just Tied Its CEO's Pay to Stock Price Performance: Here's Why That Matters,https://www.fool.com/investing/2019/12/27/alphabet-just-tied-its-ceos-pay-to-stock-price-per.aspx,Alphabet(NASDAQ:GOOGL)(NASDAQ:GOOG) recently filed a document with the SEC disclosing the new compensation arrangement for Sundar Pichai. Mr. Pichai has been the CEO of Google since 2015 and was recently promoted to CEO of both Alphabet and Google. Earlier th… [+4212 chars],Sundar Pichai's pay is now largely tied to how the stock performs over the next two to three years. Expect him to maximize profits more than the company has in the past.,NewsAPI,2019-12-27
GOOG,"Here's how Google has changed throughout the decade, from its quirky campus to its famous 'moonshots' (GOOG, GOOGL)",https://www.businessinsider.com/google-10-years-ago-how-business-company-changed-2019-11,"Google was already a force to be reckoned with by the end of 2009. 
The startup had expanded past its humble garage headquarters to a large campus in Mountain View, California. It was the world's largest internet company, and had all but locked down its domi… [+1580 chars]","Google was already a giant in the tech industry by the end of 2009, dominating in ad-search, video-sharing, and mobile operating systems. The company was still famously eccentric, housing a dinosaur statue on its Googleplex campus and regularly tweaking its s…",NewsAPI,2019-12-15
GOOG,Alphabet: Net Cash King Gets Target Hike,https://seekingalpha.com/article/4315283-alphabet-net-cash-king-gets-target-hike,"One of the biggest disappointments with Alphabet (GOOG, GOOGL), if one can even count this one, is that the Internet search giant doesn't fully utilize large cash balances to return capital to shareholders. My investment thesis has the stock running to $1,700… [+5548 chars]","Alphabet now has the largest net cash balance of the tech giants.My 2021 adjusted EPS target jumps nearly $6 with an annual 3.5% share reduction.My price target would be hiked to $1,800 based on a ramped up share buyback plan utilizing the $117B net cash bala…",NewsAPI,2020-01-05
GOOG,Himax: Nothing To Look At,https://seekingalpha.com/article/4314938-himax-nothing-to-look,"At one time, Himax (HIMX) was considered to be one of the best semiconductor plays on the market. The company was at the forefront of artificial reality revolution, as in 2013 it was supplying its display-drivers to Google's (GOOG)(GOOGL) Google Glass project… [+5559 chars]",Himax has been disappointing its investors for the last couple of years and its stock is down 25% YTD.The company is on path to lose money in FY19.I believe that it is best to avoid this stock at any cost.,NewsAPI,2020-01-02
GOOG,Stock Buybacks Are An Interesting Tool And A Valuable Signal,https://seekingalpha.com/article/4315887-stock-buybacks-are-interesting-tool-and-valuable-signal,There is a lot of controversy around buybacks. Whether stock buybacks are good or bad depends on a lot of factors. A ban on share buybacks is almost certainly a bad idea. I keep a close eye on buyback activity because it can be an important tool to create val… [+7139 chars],A review of the corporate buyback tool.How does this practice return capital to shareholders.Why you should pay attention to buyback programs.Buyback levels are also an interesting market signal.,NewsAPI,2020-01-09
GOOG,Tracking Ole Andreas Halvorsen's Viking Global Portfolio - Q3 2019 Update,https://seekingalpha.com/article/4313101-tracking-ole-andreas-halvorsens-viking-global-portfolio-q3-2019-update,This article is part of a series that provides an ongoing analysis of the changes made to Ole Andreas Halvorsens 13F stock portfolio on a quarterly basis. It is based on Viking Globals regulatory 13F Form filed on 11/13/2019. Please visit our Tracking Ole And… [+14228 chars],"Halvorsen's 13F portfolio value decreased from $22.29B to $19.20B. The number of positions increased from 58 to 61.Viking Global increased Netflix, Square, Lowe's Companies, and Alibaba, while decreasing Adobe Systems and dropping UnitedHealth.The top three p…",NewsAPI,2019-12-18
GOOG,"Micron: Bullish, Easier Money With Pricing Now Up",https://seekingalpha.com/article/4313531-micron-bullish-easier-money-pricing-now-up,"Micron (NASDAQ:MU) reported EPS that were inline and guided to EPS a touch below the Street. They had positive commentary that demand trends were strong, supply growth was weak and pricing was moving up. Pricing moving up, that's all that matters.
Pricing Mo… [+12704 chars]","Micron had a decent quarter.They again hope for the bottom.But all that matters is pricing has started moving up, and so should the stock price.",NewsAPI,2019-12-20
GOOG,TripAdvisor: Losing Traction,https://seekingalpha.com/article/4313140-tripadvisor-losing-traction,"Investment Thesis
TripAdvisor (TRIP) is a fallen angel. But not every fallen angel makes for a rewarding investment.
Investors need to be selective and seek out opportunities with positively skewed risk-reward profiles. With a $4 billion market cap, this in… [+5009 chars]","TripAdvisor has a huge platform with 460 million MAUs, but they are not being well monetized.Google's SEO continues to cause headwinds for TripAdvisor, as Google gives preferential treatment to its own inventory of hotel ads.Still, shareholders would do well …",NewsAPI,2019-12-18
GOOG,Johnson & Johnson: Litigation Risk Discounting Shares Relative To Market,https://seekingalpha.com/article/4315030-johnson-johnson-litigation-risk-discounting-shares-relative-to-market,"Healthcare conglomerate Johnson &amp; Johnson (JNJ) hardly needs much introduction. A maker of various household healthcare products, medical devices and medications, the company is a well-established name in the investment community. With the market at all-t… [+7078 chars]","Shares of Johnson & Johnson have underperformed, largely because of bad publicity regarding various lawsuits that the company has been fighting.The financial strength of Johnson & Johnson gives the company an advantage in legal warfare that will likely see fi…",NewsAPI,2020-01-03
GOOG,Portfolio Update 2020: Putting Late-Cycle Plans Into Action,https://seekingalpha.com/article/4315363-portfolio-update-2020-putting-late-cycle-plans-action,"I spent much of last year's portfolio update covering my allocation rules and how they helped me to buy low during the late 2018 selloff. Since all of those rules remain in place today, I'll keep this year's update more interesting by focusing on my biggest g… [+10045 chars]",My top gains and losses of 2019.Updates on several investment themes which played out through the year.Positioning for a market with potentially lower future returns.,NewsAPI,2020-01-06
GOOG,"Merger Arbitrage Analysis And Spread Performance - December 15, 2019",https://seekingalpha.com/article/4312703-merger-arbitrage-analysis-and-spread-performance-december-15-2019,This article explains the reasons behind the movement in a selection of the largest U.S. cash merger arbitrage spreads from the past week as calculated by Merger Arbitrage Limited. We analyze the attractiveness and profitability of each spread going forward a… [+6342 chars],Pacific Biosciences of California surges on proposed remedies with CMA.Fitbit falls further following Department of Justice announcement to investigate.Average all-cash merger arbitrage spreads marginally narrow following PACB's rise.,NewsAPI,2019-12-16
GOOG,End Of Year Update,https://seekingalpha.com/article/4315675-end-of-year-update,"With each passing year, I realize that I should concentrate much more on my best ideas, instead of having a few more businesses for the sake of diversification.
The specific examples were Facebook (FB), Apple (AAPL) and Moody's (MCO) this year.
With Faceboo… [+3230 chars]","With each passing year, I realize that I should concentrate much more on my best ideas, instead of having a few more businesses for the sake of diversification.The specific examples were Facebook, Apple and Moody's this year.My return this year was ~26%, whil…",NewsAPI,2020-01-08
GOOG,Korea IT H/W: DRAM Contract Prices To Rise 5% QoQ In Q1'20,https://seekingalpha.com/article/4313502-korea-h-w-dram-contract-prices-to-rise-5-qoq-in-q120,"DRAM contract prices to rebound earlier than expected, up 5% QoQ in 1Q20
While PC DRAM spot prices rose 10.6% from the December 4 trough on inventory building of 1x PC DRAM by memory module makers and retail distributers, we have also witnessed server OEMs a… [+3516 chars]",Server DRAM and graphic DRAM prices to increase 5% QoQ in 1Q20.Demand to build new hyperscale centers and edge data centers to pick up coincidently.DRAM contract prices climbing faster than expected; maintain Overweight on memory semiconductor plays.,NewsAPI,2019-12-20
GOOGL,Investors are misplacing threats to the U.S. stock market,https://www.marketwatch.com/story/investors-are-misplacing-threats-to-the-us-stock-market-2020-01-03,"A general who was the architect of Irans military-related foreign policy was killed by a U.S. drone in Baghdad, Iraq. As a result, U.S. stocks are falling, and oil prices are rising. 
The death of Gen. Qassem Soleimani was viewed by some as an assassination,… [+4743 chars]",Imported oil has significantly less effect on the American economy than it did only a few years ago.,NewsAPI,2020-01-03
GOOGL,Trump in uncharted territory — here’s what’s next for the stock market,https://www.marketwatch.com/story/trump-in-uncharted-territory-heres-whats-next-for-the-stock-market-2020-01-08,"President Trump acted where his two immediate predecessors, presidents Obama and Bush, apparently punted by killing Iranian Gen. Qassem Soleimani. 
After Soleimani was killed and the stock market was falling, I said his death may not be as significant for th… [+6013 chars]",The president’s Iran gambit puts investors on edge.,NewsAPI,2020-01-08
GOOGL,How being pro-Trump or anti-Trump can hurt stock market investors,https://www.marketwatch.com/story/how-being-pro-trump-or-anti-trump-can-hurt-stock-market-investors-2019-12-16,"The difference of opinion between two groups of investors on the U.S. trade deal with China could not be farther apart. 
Pro-Trumpers are having their moment in the sun and salivating at the prospect of major new gains in the stock market to come. Anti-Trump… [+6003 chars]",The U.S.-China trade deal is good for stocks in the short term but maybe not further down the road.,NewsAPI,2019-12-16
GOOGL,Something rare is happening among popular technology stocks,https://www.marketwatch.com/story/something-rare-is-happening-among-popular-technology-stocks-2020-01-09,"A noteworthy observation in the stock market this year is that popular technology stocks are outperforming broader indexes.
Could 2020 be the year of FAAMNGs Facebook 
FB, +0.77%,
Apple 
AAPL, +1.71%,
Amazon 
AMZN, +0.68%,
Microsoft 
MSFT, +1.02%,
Ne… [+4332 chars]",Investors — from individuals to professionals to institutions — are bullish on stocks including Facebook and Microsoft.,NewsAPI,2020-01-09
GOOGL,Silicon Valley loses some entrepreneurial spirit as venture capitalists favor later-stage deals,https://www.marketwatch.com/story/silicon-valley-loses-some-entrepreneurial-spirit-as-venture-capitalists-favor-later-stage-deals-2020-01-03,"Silicon Valley, and the broader venture capital market, is cashing in after a golden decade of opportunity in which companies including Facebook Inc. and Uber Technologies Inc. went public. 
Yet there is a noticeable lull in early-stage startups, with most d… [+4878 chars]",Entrepreneurs have a better chance of receiving seed funding from strangers on Kickstarter than from angel investors or venture capitalists.,NewsAPI,2020-01-03
GOOGL,"Forget Cypress Semiconductor, Buy Alphabet Instead",https://www.fool.com/investing/2019/12/23/forget-cypress-semiconductor-buy-alphabet-instead.aspx,"In June 2019, Cypress Semiconductor (NASDAQ:CY) announced that it was being acquired by Infineon(OTC:IFNNY) for $23.85 per share. The deal still hasn't been finalized but could go through any day now. As of this writing, Cypress stock is trading at $23.41 -- … [+4163 chars]",These two companies give investors exposure to the same industry trends.,NewsAPI,2019-12-23
GOOGL,"Google insiders have a weird reaction to executive changes, and FedEx's war with Amazon rages on (AMZN, GOOGL)",https://www.businessinsider.com/top-business-news-week-google-workers-react-management-changes-fedex-fights-amazon-2019-12,"Hello! 
Welcome to your weekly fix of Business Insider's Prime stories.
I'm Cadie Thompson, Business Insider's deputy executive editor, and I'm helping fill in while Matt Turner is on paternity leave. 
This will be our last newsletter for 2019, as we will … [+8597 chars]","Hello! Welcome to your weekly fix of Business Insider's Prime stories. I'm Cadie Thompson, Business Insider's deputy executive editor, and I'm helping fill in while Matt Turner is on paternity leave. This will be our last newsletter for 2019, as we will be ta…",NewsAPI,2019-12-22
GOOGL,"Here's how Google has changed throughout the decade, from its quirky campus to its famous 'moonshots' (GOOG, GOOGL)",https://www.businessinsider.com/google-10-years-ago-how-business-company-changed-2019-11,"Google was already a force to be reckoned with by the end of 2009. 
The startup had expanded past its humble garage headquarters to a large campus in Mountain View, California. It was the world's largest internet company, and had all but locked down its domi… [+1580 chars]","Google was already a giant in the tech industry by the end of 2009, dominating in ad-search, video-sharing, and mobile operating systems. The company was still famously eccentric, housing a dinosaur statue on its Googleplex campus and regularly tweaking its s…",NewsAPI,2019-12-15
GOOGL,"Neutral Sentiment At Unusually High Level, But Most Investors Expect Positive Year For The Market",https://www.forbes.com/sites/investor/2020/01/06/neutral-sentiment-investors-positive-market-bull-bear/,The percentage of individual investors describing their short-term outlook for the stock market as neutral is at its highest level in more than eight months. The latest AAII Sentiment Survey also shows a drop in optimism and slightly higher pessimism.&amp;nbs… [+10247 chars],The percentage of individual investors describing their short-term outlook for the stock market as “neutral” is at its highest level in more than eight months.,NewsAPI,2020-01-06
GOOGL,"Thanks To Netflix, The Biggest Advertising Revolution Has Begun",https://www.forbes.com/sites/stephenmcbride1/2019/12/16/thanks-to-netflix-the-biggest-advertising-revolution-has-begun/,"null
Getty
Let me tell you a secret about the worlds most powerful stocksones that made early investors very, very rich. 
Alphabet (GOOGL), one of the worlds most influential tech companies, has handed investors 2,000%+ gains. Facebook (FB), a social media… [+12743 chars]",TV ads will never be the same after this happens. And investors who will get in on this early stand to earn triple-digit gains...,NewsAPI,2019-12-16
GOOGL,"Not Over Yet: Twists And Turns Still Ahead Including Nike Earnings, Quadruple Witching",https://www.forbes.com/sites/jjkinahan/2019/12/16/not-over-yet-twists-and-turns-still-ahead-including-nike-earnings-quadruple-witching/,"istock.com
istock.com
Key Takeaways:
<ul><li>Monday starts with overseas strength with trade deal in focus</li><li>The week ahead brings key earnings, including Nike, FedEx, and Micron</li><li>Phase One deal was something, but full-fledged deal remains unr… [+22592 chars]","Things could get a bit choppier as the week continues and Friday’s “quadruple witching” approaches. Meanwhile, there’s some important housing data and Nike earnings to watch over the next few days.",NewsAPI,2019-12-16
GOOGL,Walgreens Earnings Worse Than Expected; Walgreens Stock Tumbles - Investor's Business Daily,https://www.investors.com/news/walgreens-earnings-q1-2020-walgreens-stock-dow-jones/,"Dow Jones stock Walgreens Boots Alliance (WBA) reported fiscal first-quarter earnings that fell more than expected. Walgreens stock sank Wednesday.
XWalgreens Earnings
Estimates: Wall Street expected Walgreens earnings per share to slip 4% to $1.40, accordi… [+2074 chars]","Walgreens earnings fell more than expected, while sales also came in light for the Dow Jones drug giant. Walgreens stock sold off Wednesday.",NewsAPI,2020-01-08
GOOGL,"Google Stock: Don't Fear Breakup, Analysts Say - Investor's Business Daily",https://www.investors.com/news/technology/google-stock-googl-alphabet-dividend-dont-fear-breakup/,"Alphabet (GOOGL) investors shouldn't fear a potential breakup of the internet giant, and the company could surprise with a Google stock dividend, say two analysts in their 2020 outlooks.
XAs regulators increasingly crack down on big technology companies such… [+2711 chars]","Alphabet could surprise with a Google stock dividend, while investors shouldn't fear a potential breakup of the internet giant, say two analysts.",NewsAPI,2020-01-02
GOOGL,Apple Stock Seen Rising Over 20% In 2020 - Investor's Business Daily,https://www.investors.com/news/technology/click/apple-stock-seen-rising-20-percent-2020/,"Apple stock is on pace for its best year since 2009, but it has room to run higher in 2020, a longtime Apple (AAPL) analyst says.
XIn a blog post Friday, Gene Munster, managing partner at Loup Ventures, called Apple stock his pick to be the ""top performing F… [+3260 chars]","Apple stock is on pace for its best year since 2009, but it has room to run higher in 2020, a longtime Apple analyst says.",NewsAPI,2019-12-27
GOOGL,Software Stocks And Possible 2020 Mergers - Investor's Business Daily,https://www.investors.com/news/technology/software-stocks-2020-acquisitions-buyers/,"Microsoft (MSFT) and Cisco Systems (CSCO) loom as possible buyers of cybersecurity firm CrowdStrike (CRWD) while Palo Alto Networks (PANW) could be a target of VMware (VMW) or Alphabet's (GOOGL) Google, one Wall Street brokerage says in an outlook on software… [+2132 chars]","Microsoft looms as a potential buyer of CrowdStrike while Palo Alto Networks could be a target of VMware, says RBC Capital in a 2020 software outlook.",NewsAPI,2020-01-06
GOOGL,"CES 2020: Google Assistant, Amazon Alexa Clash At Tech Show - Investor's Business Daily",https://www.investors.com/news/technology/click/ces-2020-google-assistant-amazon-alexa-clash/,"LAS VEGAS The fierce rivalry between Alphabet's (GOOGL) Google Assistant and Amazon's (AMZN) Alexa showed no signs of waning at CES 2020. For the third year in a row, the two top voice assistants clashed at the annual tech conference.
Both seek to become the… [+2867 chars]",The fierce rivalry between Alphabet’s Google Assistant and Amazon’s Alexa showed no signs of waning at CES 2020. Both touted data privacy enhancements.,NewsAPI,2020-01-07
GOOGL,FANG Stocks Face 2020 Regulatory Headwinds - Investor's Business Daily,https://www.investors.com/news/technology/fang-stocks-2020-face-regulatory-scrutiny/,"FANG stocks  Facebook (FB), Amazon.com (AMZN), Netflix (NFLX), and Google owner Alphabet (GOOGL) had a good showing in 2019. The same is true when the group includes Apple (AAPL) and becomes FAANG, as all five stocks surged by double digits over the past year… [+6485 chars]",All five FANG stocks grew by double digits in 2019 but enter 2020 with the possibility of increased investigations and regulatory scrutiny by Congress.,NewsAPI,2020-01-02
GOOGL,CEO Turnover: Why CEOs Are Bailing Out In Droves - Investor's Business Daily,https://www.investors.com/news/ceo-turnover-bailing-out-droves/,"If it feels like there's a CEO revolving door, you're right. CEO turnover in 2019 is at all-time highs. And musical chairs in the CEO office pose a new challenge for investors.
XAlphabet (GOOGL). McDonald's (MCD). WeWork. Under Armour (UAA). Overstock (OSTK)… [+13393 chars]",CEO turnover is at all-time highs. And musical chairs in the CEO office poses a new challenge for investors who must face sudden shifts in direction.,NewsAPI,2019-12-19
GOOGL,"Dow Jones Futures Signal Stock Market Rally Gains: Tesla Deliveries Loom For Tesla Stock; Google, Disney Test Support - Investor's Business Daily",https://www.investors.com/market-trend/stock-market-today/dow-jones-futures-stock-market-rally-tesla-deliveries-tesla-stock-google-stock-disney-stock/,"Dow Jones futures rose modestly on New Year's Day, along with S&amp;P 500 futures and Nasdaq futures. The stock market rally starts 2020 with a lot of momentum after the S&amp;P 500 index had its best year since 2013. Tesla stock enters the new year with a lo… [+6173 chars]","Dow Jones Futures Signal Stock Market Rally Gains: Tesla Deliveries Loom For Tesla Stock; Google, Disney Test Support Investor's Business Daily 2 stocks accounted for 15% of market gains in 2019 ABC News After a Strong 2019, Wall Street Warns of Slower Road A…",NewsAPI,2020-01-01
GOOGL,Apple: Unloved Stock,https://seekingalpha.com/article/4314372-apple-unloved-stock,"Over the last few weeks, a parade of analysts have come out bullish on Apple (AAPL) giving the market an impression of an analyst base overly bullish when the stock is at all-time highs. The reality is the analyst community isn't actually overly bullish on th… [+5844 chars]","Apple analysts tell a bullish story, while the average analyst price target is actually bearish at $264.The stock has seen multiple expansions, but Apple hasn't closed the gap with the other tech giants.Despite the rally, the stock trades at ~17x EV/FY21 EPS …",NewsAPI,2019-12-28
GS,"Dow Jones Today Sees UnitedHealth Up, Boeing Down; Splunk Set to Retake Buy Point - Investor's Business Daily",https://www.investors.com/market-trend/stock-market-today/dow-jones-today-unitedhealth-up-boeing-down-splunk-retake-buy-point/,Stock futures ran higher Monday as global stock markets continued to react to a preliminary U.S.-China trade deal that avoided a new round of tariffs. Goldman Sachs and UnitedHealth stock led the Dow Jones today. Software developer Splunk (SPLK) and biotech A… [+5637 chars],"Dow Jones Today Sees UnitedHealth Up, Boeing Down; Splunk Set to Retake Buy Point Investor's Business Daily Stock futures point to higher start, buoyed by preliminary U.S.-China trade deal MarketWatch Futures gain as initial U.S.-China trade deal cools tensio…",NewsAPI,2019-12-16
GS,Goldman Sachs overtakes JPMorgan as top bank M&A adviser,https://www.marketwatch.com/story/goldman-sachs-overtakes-jpmorgan-as-top-bank-ma-adviser-2020-01-10,"Goldman Sachs has unseated rival JPMorgan Chase to become the lead adviser in the financial services sector, according to new research.
The U.S. investment bank climbed four places in the league tables compiled by GlobalData, which tracks M&amp;A, private eq… [+2042 chars]",Analysts predict more banking mergers among U.S. midsize regional banks in 2020,NewsAPI,2020-01-10
GS,Market Snapshot: Should stock-market investors start worrying about inflation?,https://www.marketwatch.com/story/should-stock-market-investors-start-worrying-about-inflation-2020-01-11,"U.S. job growth in December disappointed markets, but one bright spot for equity investors was wage growth, which was much lower than expected.
Average hourly earnings grew just 0.1% in December, well below consensus expectations of 0.3%, according to a Mark… [+5268 chars]","Wage growth has been trending downward, but analysts warn to stay vigilant toward inflation.",NewsAPI,2020-01-11
GS,Better Buy: Gilead Sciences vs. Amgen,https://www.fool.com/investing/2019/12/15/better-buy-gilead-sciences-vs-amgen.aspx,"I like big biotech stocks, and I cannot lie. (My apologies to Sir Mix-a-Lot and to all the fans of his song ""Baby Got Back."")
But I really do like big biotech stocks -- for several reasons. They make tons of money. Some of them even give back some of that mo… [+4901 chars]",Which stock wins in this battle of two big biotechs?,NewsAPI,2019-12-15
GS,PNM Resources Inc (PNM) Q4 2019 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2019/12/19/pnm-resources-inc-pnm-q4-2019-earnings-call-transc.aspx,"Image source: The Motley Fool.
PNM Resources Inc (NYSE:PNM)Q4 2019 Earnings CallDec 18, 2019, 11:00 a.m. ET
Contents:
<ul><li>Prepared Remarks</li><li>Questions and Answers</li><li>Call Participants</li></ul>Prepared Remarks:
Operator
Good morning and we… [+35321 chars]","PNM earnings call for the period ending September 30, 2019.",NewsAPI,2019-12-19
GS,PNM Resources Inc (PNM) Q4 2019 Earnings Call Transcript,https://www.fool.com/earnings/call-transcripts/2019/12/18/pnm-resources-inc-pnm-q4-2019-earnings-call-transc.aspx,"Image source: The Motley Fool.
PNM Resources Inc (NYSE:PNM)Q4 2019 Earnings CallDec 18, 2019, 11:00 a.m. ET
Contents:
<ul><li>Prepared Remarks</li><li>Questions and Answers</li><li>Call Participants</li></ul>Prepared Remarks:
Operator
Good morning and we… [+35319 chars]","PNM earnings call for the period ending September 30, 2019.",NewsAPI,2019-12-18
GS,Final 8 cars announced in the ultimate automotive beauty contest,https://newatlas.com/automotive/peninsula-classics-best-of-best-2019-finalists/,"Concours d'elegence have been around since before motor cars existed, beginning in the parks of Paris when the vehicles were horse-drawn. These automotive beauty contests are now regularly held across every country in the developed world, celebrating the free… [+10386 chars]","Drawing its contestants from the winners of eight elite Concours events held in Europe and America in 2019, the Peninsula Classics 2019 Best of the Best Award is the de facto world championship of Concours cars. Here's a look at the eight finalists.",NewsAPI,2019-12-16
GS,"'Twas the Power Rankings before Christmas, when all through the league...",https://www.espn.com/nba/story/_/id/28334519/nba-power-rankings-week-10-milwaukee-bucks-stay-no-1-toronto-raptors-make-history,"Giannis Antetokounmpo showed the world why he's the favorite to repeat as MVP, dropping 34 points -- with a career-high five 3-pointers -- as the Milwaukee Bucks toppled LeBron James and the Los Angeles Lakers in this season's most-anticipated game.
But that… [+16644 chars]","Giannis and the Bucks retain their No. 1 spot after handling the Lakers, and the Raptors are rising after a magical rally.",NewsAPI,2019-12-19
GS,NBA Power Rankings: Will the Milwaukee Bucks stop here?,https://www.espn.com/nba/story/_/id/28304701/nba-power-rankings-week-9-bucks-stop-winning-james-harden-stop-scoring,"The Milwaukee Bucks and the Los Angeles Lakers have separated themselves as the top two teams in the league. With identical 24-3 records, the juggernauts are on a collision course ... for Thursday night.
In a potential NBA Finals preview and, much more impor… [+16374 chars]","For Giannis Antetokounmpo and the Bucks, winners of 18 straight, their biggest battle of the season is coming to town.",NewsAPI,2019-12-15
GS,NBA Power Rankings: Is OKC a top-10 team?,https://www.espn.com/nba/story/_/id/28429261/nba-power-rankings-week-12-lakers-thunder-jazz-rise-76ers-continue-their-fall,"Don't look now, but the Oklahoma City Thunder have won 14 of 18 and have entered the new decade as one of the hottest teams in the league. The Utah Jazz are on a roll, too, winners in nine of their past 10 games. And the Los Angeles Lakers? Well, they're look… [+17427 chars]","The Thunder might be playing the best basketball in the Western Conference, just in time for a reunion showdown with Russell Westbrook.",NewsAPI,2020-01-05
